@runq_delay_us: 
[1]                   57 |@@@                                                 |
[256, 512)             6 |                                                    |
[512, 1K)             13 |@                                                   |
[1K, 2K)               4 |                                                    |

@per_proc[ksoftirqd/0]: 
[2, 4)               122 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[4, 8)               227 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              141 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[16, 32)              72 |@@@@@@@@@@@@@@@@                                    |
[32, 64)              47 |@@@@@@@@@@                                          |
[64, 128)             38 |@@@@@@@@                                            |
[128, 256)            22 |@@@@@                                               |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[kworker/u32:3]: 
[1]                    1 |                                                    |
[2, 4)                45 |@@@@@                                               |
[4, 8)               429 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              104 |@@@@@@@@@@@@                                        |
[16, 32)              75 |@@@@@@@@@                                           |
[32, 64)              14 |@                                                   |
[64, 128)             11 |@                                                   |
[128, 256)             1 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              5 |                                                    |

@per_proc[ksoftirqd/1]: 
[2, 4)               205 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[4, 8)               243 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              211 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[16, 32)              16 |@@@                                                 |
[32, 64)               6 |@                                                   |
[64, 128)              4 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[kworker/u32:1]: 
[0]                    1 |                                                    |
[1]                    4 |                                                    |
[2, 4)                46 |@@@@@@                                              |
[4, 8)               366 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              195 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[16, 32)              84 |@@@@@@@@@@@                                         |
[32, 64)              18 |@@                                                  |
[64, 128)             13 |@                                                   |
[128, 256)             1 |                                                    |
[256, 512)             5 |                                                    |
[512, 1K)             16 |@@                                                  |
[1K, 2K)               2 |                                                    |
[2K, 4K)               1 |                                                    |

@per_proc[ksoftirqd/3]: 
[2, 4)               305 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)               270 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@      |
[8, 16)              218 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@               |
[16, 32)              25 |@@@@                                                |
[32, 64)              10 |@                                                   |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
