@runq_delay_us: 
[1]                   58 |@@@                                                 |
[512, 1K)            810 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)             235 |@@@@@@@@@@@@@@@                                     |
[2K, 4K)              54 |@@@                                                 |
[4K, 8K)               1 |                                                    |

@per_proc[irq/165-rtw88_p]: 
[2, 4)                16 |                                                    |
[4, 8)              4049 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)             2265 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                       |
[16, 32)             106 |@                                                   |
[32, 64)              14 |                                                    |
[64, 128)              5 |                                                    |

@per_proc[rcu_preempt]: 
[1]                    2 |                                                    |
[2, 4)               744 |@@@@@@                                              |
[4, 8)              6114 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              386 |@@@                                                 |
[16, 32)             169 |@                                                   |
[32, 64)              39 |                                                    |
[64, 128)             17 |                                                    |
[128, 256)             5 |                                                    |
[256, 512)             3 |                                                    |
[512, 1K)              3 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               2 |                                                    |
[8K, 16K)              2 |                                                    |
[16K, 32K)             9 |                                                    |
[32K, 64K)             3 |                                                    |

@per_proc[bash]: 
[1]                    3 |                                                    |
[2, 4)              2333 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[4, 8)              4535 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              547 |@@@@@@                                              |
[16, 32)             226 |@@                                                  |
[32, 64)             252 |@@                                                  |
[64, 128)            144 |@                                                   |
[128, 256)           671 |@@@@@@@                                             |
[256, 512)           961 |@@@@@@@@@@@                                         |
[512, 1K)            930 |@@@@@@@@@@                                          |
[1K, 2K)            1173 |@@@@@@@@@@@@@                                       |
[2K, 4K)            1374 |@@@@@@@@@@@@@@@                                     |
[4K, 8K)              34 |                                                    |
[8K, 16K)              4 |                                                    |
[16K, 32K)             6 |                                                    |
[32K, 64K)            11 |                                                    |

@per_proc[antigravity]: 
[1]                  829 |@@@@@@@@@                                           |
[2, 4)              3496 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@              |
[4, 8)              4742 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
